price_btc,circulating_supply,repo,url,symbol,market_cap,name,price_usd
1.91e-06,1600000.0247,https://github.com/DestinyTeam/Destiny,https://coinmarketcap.com/currencies/destiny/,DES,27988.8004321,Destiny,0.017493
5e-08,59630200.0,,https://coinmarketcap.com/currencies/cryptoworldx-token/,CWXT,27721.4240478,CryptoWorldX Token,0.000464889
3.57e-06,894026.0,https://github.com/OS76/OSMIUMCOIN_OS76,https://coinmarketcap.com/currencies/osmiumcoin/,OS76,29644.0247054,OsmiumCoin,0.0331579
0.001809,1730.70429709,https://github.com/ulandort/RSGPRepo,https://coinmarketcap.com/currencies/rsgpcoin/,RSGP,28587.4274385,RSGPcoin,16.5178
3e-08,106019269.7,,https://coinmarketcap.com/currencies/jobscoin/,JOBS,29696.8455971,JobsCoin,0.000280108
1.21e-06,2652018.803,https://github.com/projectinterzone/ITZ,https://coinmarketcap.com/currencies/interzone/,ITZ,29910.5288678,Interzone,0.0112784
9.41745e-07,3427006.17591,https://github.com/XYZ1345,https://coinmarketcap.com/currencies/credence-coin/,CRDNC,30082.3630223,Credence Coin,0.00877803
1e-07,35120000.0045,https://github.com/TheCryptoServices/PlayerCoin,https://coinmarketcap.com/currencies/playercoin/,PLACO,32735.4573642,PlayerCoin,0.000932103
1e-07,37165369.4055,https://github.com/shogdite/letitride,https://coinmarketcap.com/currencies/letitride/,LIR,34572.0070938,LetItRide,0.000930221
2e-07,18547845.1,https://github.com/OBAViJEST/boatcoinfinal,https://coinmarketcap.com/currencies/doubloon/,BOAT,34577.0783139,BOAT,0.00186421
7.02251e-07,5091199.615,https://github.com/GeertAltCoin/Geertcoin,https://coinmarketcap.com/currencies/geertcoin/,GEERT,33325.4653199,GeertCoin,0.0065457
1.51e-06,2623800.2454,https://github.com/thegreatoldone/offerings,https://coinmarketcap.com/currencies/cthulhu-offerings/,OFF,36929.4636939,Cthulhu Offerings,0.0140748
0.00199832,2009.0370017,https://github.com/ulandort/kingncoin-source,https://coinmarketcap.com/currencies/kingn-coin/,KNC,37396.2147496,KingN Coin,18.614
3.54038e-07,11361816.7108,,https://coinmarketcap.com/currencies/gbcgoldcoin/,GBC,37493.9951456,GBCGoldCoin,0.0033
3.81346e-07,10789953.7141,https://github.com/MiloCoin/MiloCoin/tree/master/MiloCoin-source,https://coinmarketcap.com/currencies/milocoin/,MILO,38353.2141752,MiloCoin,0.00355453
5e-08,83450402.6305,https://github.com/viptokens/vip,https://coinmarketcap.com/currencies/vip-tokens/,VIP,38753.198676,VIP Tokens,0.000464386
4.86e-06,861099.0018,,https://coinmarketcap.com/currencies/ponzicoin/,PONZI,39059.967381,PonziCoin,0.0453606
2.4e-07,17262001.9978,https://github.com/vectorcoindev/Vector,https://coinmarketcap.com/currencies/vector/,VEC2,37651.0156575,VectorAI,0.00218115
2.7e-07,15867695.0,https://github.com/MindCoinTeam/MindCoin,https://coinmarketcap.com/currencies/mindcoin/,MND,39933.9106526,MindCoin,0.00251668
1.9e-07,20245510.0266,https://github.com/Impulsecoin/ImpulseCoin,https://coinmarketcap.com/currencies/impulsecoin/,IMPS,35842.0435858,ImpulseCoin,0.00177037
2.1e-07,20821709.0153,,https://coinmarketcap.com/currencies/bios-crypto/,BIOS,40756.8296608,BiosCrypto,0.00195742
2.3e-07,18625017.0078,,https://coinmarketcap.com/currencies/steps/,STEPS,40048.2565708,Steps,0.00215024
5.7e-07,8203320.0,https://github.com/ARbitcoin/ARbit,https://coinmarketcap.com/currencies/arbit/,ARB,43584.1571268,ARbit,0.00531299
4.5e-07,11052594.9265,,https://coinmarketcap.com/currencies/piecoin/,PIE,46359.6673154,PIECoin,0.00419446
2.60799e-06,1706429.49506,,https://coinmarketcap.com/currencies/luna-coin/,LUNA,41481.7652384,Luna Coin,0.0243091
5e-08,101276975.653,https://github.com/RideMyCar/RideMyCar-Coin,https://coinmarketcap.com/currencies/ride-my-car/,RIDE,47200.2357799,Ride My Car,0.000466051
7.9e-07,5550102.41646,https://github.com/bowscoin/bowscoin,https://coinmarketcap.com/currencies/bowscoin/,BSC,40868.7896549,BowsCoin,0.00736361
2.11e-06,2473127.05246,,https://coinmarketcap.com/currencies/dreamcoin/,DRM,48464.8815963,Dreamcoin,0.0195966
4.84802e-07,11821727.8828,https://github.com/Printerium/Printerium-project,https://coinmarketcap.com/currencies/printerium/,PRX,53420.6150432,Printerium,0.00451885
8e-08,70000000.0245,,https://coinmarketcap.com/currencies/slevin/,SLEVIN,52197.7400182,Slevin,0.000745682
5e-08,115199246.45,,https://coinmarketcap.com/currencies/healthywormcoin/,WORM,53724.0901758,HealthyWormCoin,0.000466358
1.066e-05,554855.0,https://github.com/veltor,https://coinmarketcap.com/currencies/veltor/,VLT,55131.5579955,Veltor,0.0993621
7.18204e-07,7991996.0,https://github.com/jschain,https://coinmarketcap.com/currencies/javascript-token/,JS,53501.6180224,JavaScript Token,0.0066944
6e-08,100000000.0,https://github.com/DLiskProject/dlisk,https://coinmarketcap.com/currencies/dappster/,DLISK,55986.9,DAPPSTER,0.000559869
3e-07,20181635.8671,,https://coinmarketcap.com/currencies/jewels/,JWL,56434.1101915,Jewels,0.00279631
1.9e-07,32656258.2663,https://github.com/bnrtx/bnrtxcoin/,https://coinmarketcap.com/currencies/bnrtxcoin/,BNX,57834.2333896,BnrtxCoin,0.001771
6e-08,107048455.121,,https://coinmarketcap.com/currencies/icobid/,ICOB,59868.1331081,ICOBID,0.000559262
1e-08,630795971.028,https://github.com/bstarcoin/blackstar,https://coinmarketcap.com/currencies/blackstar/,BSTAR,58714.6151425,Blackstar,9.30802e-05
1.21334e-07,18781749.8844,,https://coinmarketcap.com/currencies/artex-coin/,ATX,21241.4078493,Artex Coin,0.00113096
3.3e-07,20520514.0,,https://coinmarketcap.com/currencies/creatio/,XCRE,63119.8698332,Creatio,0.00307594
1.30438e-06,5000000.0,https://github.com/ByteCodeTeam/,https://coinmarketcap.com/currencies/bitasean/,BAS,60791.0,BitAsean,0.0121582
2.87e-06,2445496.875,https://github.com/Californium/Californium,https://coinmarketcap.com/currencies/californium/,CF,65420.2205522,Californium,0.0267513
1.32e-06,5368933.59731,https://github.com/independentmoneysystem/IMSCoin,https://coinmarketcap.com/currencies/independent-money-system/,IMS,66058.2851946,Independent Money System,0.0123038
1e-06,6739550.0,https://github.com/yavwa/Shilling,https://coinmarketcap.com/currencies/shilling/,SH,62685.1611095,Shilling,0.00930109
1.79353e-06,3965716.09795,,https://coinmarketcap.com/currencies/useless-ethereum-token/,UET,66296.8588676,Useless Ethereum Token,0.0167175
6.05e-06,1207310.4,https://github.com/FuelCoinDev/FC2-Source,https://coinmarketcap.com/currencies/uro/,URO,68000.4302386,Uro,0.0563239
2.3e-07,32565300.0,https://github.com/Songcoin/Songcoin,https://coinmarketcap.com/currencies/songcoin/,SONG,69814.792752,SongCoin,0.00214384
1e-06,7114663.74109,,https://coinmarketcap.com/currencies/quazarcoin/,QCN,66315.9941707,QuazarCoin,0.00932103
4.2e-07,17999629.1768,https://github.com/Debitcoin,https://coinmarketcap.com/currencies/debitcoin/,DBTC,70465.4882901,Debitcoin,0.00391483
5.3e-07,14298971.52,https://github.com/elcrypto/Pulse,https://coinmarketcap.com/currencies/pulse/,PULSE,70638.9211648,Pulse,0.00494014
5.18464e-06,1524686.09585,https://github.com/beatscoindev/BeatsCoinV2,https://coinmarketcap.com/currencies/beatcoin/,XBTS,73682.2852051,Beatcoin,0.0483262
6e-08,130000000.0,https://github.com/roofsdev/roofs,https://coinmarketcap.com/currencies/roofs/,ROOFS,72704.06,Roofs,0.000559262
7.35e-06,1095224.0,https://github.com/warpcoin/warp,https://coinmarketcap.com/currencies/warp/,WARP,74163.9693392,WARP,0.0677158
5.09e-06,1631600.72883,,https://coinmarketcap.com/currencies/marijuanacoin/,MAR,77409.6649788,Marijuanacoin,0.047444
4e-08,209412278.697,https://github.com/traiborg/Agrolifecoin,https://coinmarketcap.com/currencies/agrolifecoin/,AGLC,78077.4834018,AgrolifeCoin,0.000372841
1.01348e-06,8200310.1769,https://github.com/Securitybank/Allsafe2,https://coinmarketcap.com/currencies/allsafe/,ASAFE2,77465.8701482,AllSafe,0.0094467
3.17e-05,256526.823088,https://github.com/scificrypto/Gold-Pressed-Latinum,https://coinmarketcap.com/currencies/gold-pressed-latinum/,GPL,75797.7761056,Gold Pressed Latinum,0.295477
4.1994e-07,20276099.1465,https://github.com/BelligerentFool/BenjiRolls,https://coinmarketcap.com/currencies/benjirolls/,BENJI,79366.1266063,BenjiRolls,0.00391427
2.13663e-06,4195132.12728,https://github.com/kalgecin/CACHeCoin,https://coinmarketcap.com/currencies/cachecoin/,CACH,83548.5733941,CacheCoin,0.0199156
1.8797e-06,4829945.0,https://bitbucket.org/aminerminer/fuzzcoin/src,https://coinmarketcap.com/currencies/fuzzballs/,FUZZ,84624.0173615,FuzzBalls,0.0175207
3.02e-06,3068879.58143,https://github.com/bretskiejr/glasscoin,https://coinmarketcap.com/currencies/glasscoin/,GLS,86387.4257775,GlassCoin,0.0281495
1.2e-07,79719140.4633,https://github.com/metalmusiccoin/MTLMCV3,https://coinmarketcap.com/currencies/metal-music-coin/,MTLMC3,88307.2834654,Metal Music Coin,0.00110773
1.72e-06,5618482.67188,https://github.com/thegreatoldone/flaxscript,https://coinmarketcap.com/currencies/flaxscript/,FLAX,90076.637892,Flaxscript,0.0160322
6.36e-06,1627261.18747,,https://coinmarketcap.com/currencies/bipcoin/,BIP,96466.8095371,BipCoin,0.0592817
8.52e-06,1220160.94808,,https://coinmarketcap.com/currencies/goldpieces/,GP,96899.2037078,GoldPieces,0.0794151
3.61e-06,2624450.67827,https://github.com/PCOIN,https://coinmarketcap.com/currencies/pioneer-coin/,PCOIN,88309.8784279,Pioneer Coin,0.0336489
1.20306e-06,8623200.0,https://github.com/coinonat/,https://coinmarketcap.com/currencies/coinonat/,CXT,96698.84016,Coinonat,0.0112138
1e-06,10000000.0,https://github.com/Bolenum/Boleno,https://coinmarketcap.com/currencies/bolenum/,BLN,93210.3,Bolenum,0.00932103
2.1e-07,50201886.1654,https://github.com/CoinProjects/AmsterdamCoin-v4/,https://coinmarketcap.com/currencies/amsterdamcoin/,AMS,98266.1760179,AmsterdamCoin,0.00195742
8.76054e-07,12416554.4504,https://github.com/scriptexpert/Eurocoin,https://coinmarketcap.com/currencies/eurocoin/,EUC,101390.231172,Eurocoin,0.00816573
1.93e-06,5702048.0,https://github.com/Soilcoin/SOILsafe/,https://coinmarketcap.com/currencies/soilcoin/,SOIL,102577.562701,SOILcoin,0.0179896
1.28145e-05,872830.0,,https://coinmarketcap.com/currencies/comet/,CMT,104254.30652,Comet,0.119444
9.48591e-07,11855487.1682,https://github.com/mammix2/boostcoin-core,https://coinmarketcap.com/currencies/boostcoin/,BOST,104824.439218,BoostCoin,0.00884185
2.4e-07,45887217.5419,https://github.com/moneyfoundation/money,https://coinmarketcap.com/currencies/money/,$$$,102652.000002,Money,0.00223705
1.27e-06,9106714.07746,https://github.com/dollarcoins/source,https://coinmarketcap.com/currencies/dollarcoin/,DLC,107802.549235,Dollarcoin,0.0118377
1.62427e-06,6804362.43682,https://github.com/btpl2017/bitcoinplanet,https://coinmarketcap.com/currencies/bitcoin-planet/,BTPL,103017.366857,Bitcoin Planet,0.0151399
1.70872e-06,5616315.05796,https://github.com/Eryllium/,https://coinmarketcap.com/currencies/eryllium/,ERY,89451.6115597,Eryllium,0.0159271
1.196e-05,1001633.84431,https://github.com/PoSToken,https://coinmarketcap.com/currencies/postoken/,POS,111661.13933,PoSToken,0.111479
3.59e-06,3472982.5121,https://github.com/gameunits/gameunits,https://coinmarketcap.com/currencies/gameunits/,UNITS,116214.677311,GameUnits,0.0334625
2.78402e-05,455955.0,https://github.com/cryptofun/honey/,https://coinmarketcap.com/currencies/honey/,HONEY,118320.3225,Honey,0.2595
6.3e-07,20285537.0,,https://coinmarketcap.com/currencies/guccionecoin/,GCC,118908.74651,GuccioneCoin,0.00586175
2e-08,600344291.45,,https://coinmarketcap.com/currencies/zetamicron/,ZMC,111916.783156,ZetaMicron,0.000186421
1.82109e-06,6602227.51024,https://github.com/conan-equal-newone/yenten,https://coinmarketcap.com/currencies/yenten/,YTN,112068.85065,YENTEN,0.0169744
1.064e-05,1220084.95666,https://github.com/acoin-project/acoin,https://coinmarketcap.com/currencies/acoin/,ACOIN,121002.901644,Acoin,0.0991758
1.683e-05,793107.501077,https://www.github.com/bitcoin21/v1.0,https://coinmarketcap.com/currencies/bitcoin-21/,XBTC21,124417.153016,Bitcoin 21,0.156873
1e-08,1356645469.99,,https://coinmarketcap.com/currencies/hempcoin-hmp/,HMP,126584.111875,HempCoin,9.33067e-05
2.9462e-05,466297.0,,https://coinmarketcap.com/currencies/dalecoin/,DALC,128052.616952,Dalecoin,0.274616
1.11e-06,12462620.0,,https://coinmarketcap.com/currencies/sooncoin/,SOON,128942.005306,SoonCoin,0.0103463
1.39e-06,10037730.925,https://github.com/quark-project/quark/,https://coinmarketcap.com/currencies/bitquark/,BTQ,130050.84941,BitQuark,0.0129562
1.52169e-06,9343919.02168,https://github.com/Taj-Coin/tajcoin,https://coinmarketcap.com/currencies/tajcoin/,TAJ,132531.344228,TajCoin,0.0141837
0.00015501,98411.9359207,https://github.com/techcoincommunity/firecoin/releases,https://coinmarketcap.com/currencies/firecoin/,FIRE,138516.768047,Firecoin,1.40752
1.74e-06,8265187.03915,http://github.com/abjcoinblockchain/abjcoin,https://coinmarketcap.com/currencies/abjcoin/,ABJ,134049.762513,Abjcoin,0.0162186
3e-08,510802960.94,,https://coinmarketcap.com/currencies/digital-rupees/,DRS,142836.342771,Digital Rupees,0.000279631
6.79089e-07,22918193.6653,https://github.com/bumbacoin/bumbacoin2-source,https://coinmarketcap.com/currencies/bumbacoin/,BUMBA,145067.582263,BumbaCoin,0.0063298
1.14e-06,13742738.4041,https://github.com/crypto-official/crypto,https://coinmarketcap.com/currencies/crypto/,CTO,146030.338281,Crypto,0.010626
9.99977e-08,160000000.0,,https://coinmarketcap.com/currencies/brat/,BRAT,149132.96,BROTHER,0.000932081
3.77e-06,4228671.77935,,https://coinmarketcap.com/currencies/secretcoin/,SCRT,148596.794928,SecretCoin,0.0351403
5.21e-06,3091064.5,https://github.com/joincoin/joincoin,https://coinmarketcap.com/currencies/joincoin/,J,150109.819781,Joincoin,0.0485625
2.56083e-05,630343.24367,https://github.com/mustangcoin/mst-v3,https://coinmarketcap.com/currencies/mustangcoin/,MST,150460.410891,MustangCoin,0.238696
4e-08,401421400.685,https://github.com/MacronCoin/Macron,https://coinmarketcap.com/currencies/macron/,MCRN,149666.356453,MACRON,0.000372841
1.14052e-05,1449999.0,,https://coinmarketcap.com/currencies/ccore/,CCO,154146.493692,Ccore,0.106308
3.56462e-05,445392.587766,https://github.com/611project/sixeleven/releases,https://coinmarketcap.com/currencies/sixeleven/,611,147985.695819,SixEleven,0.332259
7.5e-07,23042604.0,https://github.com/cryptotech/PayCon,https://coinmarketcap.com/currencies/paycon/,CON,161085.544765,PayCon,0.00699077
2.29e-06,7718882.84599,https://github.com/quatloos/quatloo,https://coinmarketcap.com/currencies/quatloo/,QTL,164761.098124,Quatloo,0.0213452
1.5e-07,121701378.0,https://github.com/yacoin/yacoin/releases,https://coinmarketcap.com/currencies/yacoin/,YAC,169579.917119,Yacoin,0.00139341
2.9e-07,65171009.975,https://github.com/cryptoparts/Globalcoin,https://coinmarketcap.com/currencies/globalcoin/,GLC,176163.757063,GlobalCoin,0.0027031
1.68815e-05,1160120.52413,,https://coinmarketcap.com/currencies/ecocoin/,ECO,182548.444834,EcoCoin,0.157353
1.93e-06,10064286.6495,https://github.com/vcoin-z/,https://coinmarketcap.com/currencies/virtualcoin/,VC,180982.041104,VirtualCoin,0.0179826
3e-07,65802448.0342,https://github.com/fujinto/fujinto-smart-contract,https://coinmarketcap.com/currencies/fujinto/,NTO,184004.043463,Fujinto,0.00279631
3.9e-07,52043995.5199,https://github.com/neurocoin/neurocoin,https://coinmarketcap.com/currencies/neuro/,NRO,189190.332514,Neuro,0.0036352
1e-08,2000683485.05,https://github.com/playpossat/blocksattime,https://coinmarketcap.com/currencies/satoshimadness/,MAD,186484.307847,SatoshiMadness,9.32103e-05
4.929e-05,407774.251444,https://github.com/TheRCG/Elacoin,https://coinmarketcap.com/currencies/elacoin/,ELC,189307.97291,Elacoin,0.464247
2.1e-07,87653034.0003,https://github.com/zurcoin/zurcoin,https://coinmarketcap.com/currencies/zurcoin/,ZUR,171573.801813,Zurcoin,0.00195742
3.02503e-07,61364813.1,https://github.com/kurrentproject/Kurrent,https://coinmarketcap.com/currencies/kurrent/,KURT,173026.067961,Kurrent,0.00281963
4.33501e-06,4460460.88795,https://github.com/mincoin,https://coinmarketcap.com/currencies/mincoin/,MNC,180232.951007,Mincoin,0.0404068
3e-06,7000000.0,,https://coinmarketcap.com/currencies/shadow-token/,SHDW,195741.7,Shadow Token,0.0279631
1.64e-06,12878667.0,https://github.com/Fincoinltd/FNC,https://coinmarketcap.com/currencies/fincoin/,FNC,196869.743095,FinCoin,0.0152865
2.698e-07,78245974.52,,https://coinmarketcap.com/currencies/coin2-1/,C2,196773.759183,Coin2.1,0.00251481
1.99e-06,9960401.96997,https://github.com/JinCoin/,https://coinmarketcap.com/currencies/jin-coin/,JIN,184753.504061,Jin Coin,0.0185488
2.06048e-06,10291781.26,,https://coinmarketcap.com/currencies/bankcoin/,B@,197661.892523,Bankcoin,0.0192058
3.89639e-07,51049705.6958,https://github.com/Fladirmacht/visioX/,https://coinmarketcap.com/currencies/visio/,VISIO,185403.852637,Visio,0.00363183
7.19322e-06,3260880.16266,https://github.com/SwingCoin/Swing/,https://coinmarketcap.com/currencies/swing/,SWING,218636.145322,Swing,0.0670482
1.0945e-05,2149688.36999,https://github.com/ButterRose/Xios,https://coinmarketcap.com/currencies/xios/,XIOS,219306.90813,Xios,0.102018
8.0985e-06,2925660.0,https://github.com/Nevacoin/nevacoin,https://coinmarketcap.com/currencies/nevacoin/,NEVA,220847.248458,NevaCoin,0.0754863
3.69e-06,6429349.97599,https://github.com/CatcoinOfficial/CatcoinRelease,https://coinmarketcap.com/currencies/catcoin/,CAT,221134.920684,Catcoin,0.0343946
2.02e-06,10415251.8921,,https://coinmarketcap.com/currencies/rubies/,RBIES,196103.570251,Rubies,0.0188285
7.29965e-07,27971200.0,https://github.com/globaltoken/globaltoken,https://coinmarketcap.com/currencies/globaltoken/,GLT,190316.604224,GlobalToken,0.00680402
8e-07,30948061.8479,https://github.com/freicoin/freicoin,https://coinmarketcap.com/currencies/freicoin/,FRC,230774.126549,Freicoin,0.00745682
2.3e-07,107972765.656,https://github.com/signatumd/source/,https://coinmarketcap.com/currencies/signatum/,SIGT,231476.333924,Signatum,0.00214384
1.59888e-06,15528354.5919,https://github.com/goldblockscoin/goldblocks,https://coinmarketcap.com/currencies/goldblocks/,GB,231422.174155,GoldBlocks,0.0149032
4.5e-06,4764026.33477,,https://coinmarketcap.com/currencies/parkbyte/,PKB,199825.179001,ParkByte,0.0419446
2.62711e-06,8454114.62749,https://github.com/chancoin-core/chancoin,https://coinmarketcap.com/currencies/chancoin/,CHAN,207019.286529,ChanCoin,0.0244874
1.6e-06,15588776.0,https://github.com/morinpa/QBC,https://coinmarketcap.com/currencies/quebecoin/,QBC,232484.769754,Quebecoin,0.0149136
7e-08,356318713.647,https://github.com/leacoin/LeaCoin,https://coinmarketcap.com/currencies/leacoin/,LEA,232487.98373,LeaCoin,0.000652472
2e-08,1252330496.81,,https://coinmarketcap.com/currencies/golfcoin/,GOLF,233460.703546,Golfcoin,0.000186421
0.0867957,300.0,,https://coinmarketcap.com/currencies/300-token/,300,242707.8,300 Token,809.026
1.26e-06,20393789.949,,https://coinmarketcap.com/currencies/prime-xi/,PXI,239514.866056,Prime-XI,0.0117445
3.8e-07,71234300.8119,https://github.com/BERNiecoin/BERNcash,https://coinmarketcap.com/currencies/berncash/,BERN,252311.181133,BERNcash,0.00354199
3.57159e-07,73729961.9115,https://github.com/chronoscoin/Chronoscoin,https://coinmarketcap.com/currencies/chronos/,CRX,245453.6789,Chronos,0.00332909
3.1e-07,77777777.0,https://github.com/AmmoCore/AmmoReloaded,https://coinmarketcap.com/currencies/ammo-reloaded/,AMMO,224740.442197,Ammo Reloaded,0.00288952
2.9e-05,926492.921699,,https://coinmarketcap.com/currencies/ronpaulcoin/,RPC,250440.301664,RonPaulCoin,0.27031
2.6e-07,105290124.039,,https://coinmarketcap.com/currencies/coin/,CNO,255167.456904,Coin(O),0.00242347
9e-07,31287089.4179,,https://coinmarketcap.com/currencies/datacoin/,DTC,262464.890159,Datacoin,0.00838892
2.8e-07,98341177.4921,https://github.com/iGotSpots/PX,https://coinmarketcap.com/currencies/px/,PX,256659.655725,PX,0.00260989
1e-08,2866607585.84,,https://coinmarketcap.com/currencies/sproutsextreme/,SPEX,267197.353059,SproutsExtreme,9.32103e-05
2.30348e-07,122449161.792,https://github.com/RateCoinXRA/ratecoin/,https://coinmarketcap.com/currencies/ratecoin/,XRA,262908.146299,Ratecoin,0.00214708
2.2e-06,13059001.9281,https://github.com/gapcoin,https://coinmarketcap.com/currencies/gapcoin/,GAP,267791.811237,Gapcoin,0.0205063
2.45154e-07,123749772.196,https://github.com/GrimReaperCoins/GRIM,https://coinmarketcap.com/currencies/grimcoin/,GRIM,282778.129449,Grimcoin,0.00228508
1.07e-06,28279074.0,https://github.com/marscoin,https://coinmarketcap.com/currencies/marscoin/,MARS,282041.344539,Marscoin,0.0099735
3.12541e-10,100000000000.0,,https://coinmarketcap.com/currencies/dix-asset/,DIX,291320.0,Dix Asset,2.9132e-06
7.3e-07,43699480.8066,,https://coinmarketcap.com/currencies/ambercoin/,AMBER,297346.562226,AmberCoin,0.00680435
1.33e-06,20334982.676,,https://coinmarketcap.com/currencies/darsek/,KED,252092.780235,Darsek,0.012397
1.12e-06,29659375.0,,https://coinmarketcap.com/currencies/icoin/,ICN,309632.01125,iCoin,0.0104396
1.9e-07,169598616.141,https://github.com/tokyoghetto/BitCurrencyPro,https://coinmarketcap.com/currencies/bitcurrency/,BTCR,300359.149187,Bitcurrency,0.001771
1.56778e-06,21020382.7858,https://github.com/coins4lunch/EvilCoin,https://coinmarketcap.com/currencies/evil-coin/,EVIL,307179.261803,Evil Coin,0.0146134
0.000105322,314718.641345,https://github.com/marcetin/parallelcoin,https://coinmarketcap.com/currencies/parallelcoin/,DUO,308962.122677,ParallelCoin,0.981709
3.8e-07,78385244.4375,,https://coinmarketcap.com/currencies/polcoin/,PLC,277639.751945,Polcoin,0.00354199
7.93537e-07,43673072.8608,,https://coinmarketcap.com/currencies/manna/,MANNA,323031.377261,Manna,0.00739658
1.71e-06,19642673.0691,,https://coinmarketcap.com/currencies/motocoin/,MOTO,313084.566048,Motocoin,0.015939
1.06505e-05,3268273.6353,https://github.com/BillionaireToken/TokenCore,https://coinmarketcap.com/currencies/billionaire-token/,XBL,324453.289561,Billionaire Token,0.0992736
5.81991e-07,54032768.6523,https://github.com/coinforchess/chesscoin,https://coinmarketcap.com/currencies/chesscoin/,CHESS,293114.261746,ChessCoin,0.00542475
7.55026e-06,4220409.70085,https://github.com/eternity-group/eternity,https://coinmarketcap.com/currencies/eternity/,ENT,297016.397189,Eternity,0.0703762
1.63343e-06,22590913.2917,https://github.com/midnight-miner/spacecoin,https://coinmarketcap.com/currencies/spacecoin/,SPACE,343951.173049,SpaceCoin,0.0152252
1.02e-06,38402300.0,https://github.com/chrysophylax69/granite,https://coinmarketcap.com/currencies/granitecoin/,GRN,365107.947135,Granite,0.00950745
1.973e-05,1990890.8112,https://github.com/MOJOv3/mojocoin,https://coinmarketcap.com/currencies/bitz/,BITZ,366132.783744,Bitz,0.183904
0.17534,189.485,,https://coinmarketcap.com/currencies/bitgold/,BITGOLD,308646.43195,bitGold,1628.87
9.01e-06,4241006.37822,https://github.com/Sterlingcoin/,https://coinmarketcap.com/currencies/sterlingcoin/,SLG,356170.318158,Sterlingcoin,0.0839825
2.8e-07,125279774.506,https://github.com/purevidz/vidzcoin,https://coinmarketcap.com/currencies/purevidz/,VIDZ,326966.430686,PureVidz,0.00260989
8.6e-07,43536799.9558,https://github.com/tigercoin/tigercoin,https://coinmarketcap.com/currencies/tigercoin/,TGC,348994.471389,Tigercoin,0.00801608
3.13765e-06,13464994.7564,https://github.com/globaljobcoin/GJC,https://coinmarketcap.com/currencies/global-jobcoin/,GJC,388758.635608,Global Jobcoin,0.0288718
4.38676e-06,9312372.0,,https://coinmarketcap.com/currencies/wavesgo/,WGO,380774.509945,WavesGo,0.0408891
7.9e-07,48622208.202,https://github.com/CryptoUnited/SuperCoin,https://coinmarketcap.com/currencies/supercoin/,SUPER,358034.978538,SuperCoin,0.00736361
0.00019802,210805.553941,,https://coinmarketcap.com/currencies/flycoin/,FLY,389094.351187,Flycoin,1.84575
1.23899e-06,35717575.3621,https://github.com/joulecoin/joulecoin,https://coinmarketcap.com/currencies/joulecoin/,XJO,412491.562584,Joulecoin,0.0115487
8.86289e-09,5201310113.21,https://github.com/virtacoin/VirtaCoinProject,https://coinmarketcap.com/currencies/virtacoin/,VTA,429686.470024,Virtacoin,8.26112e-05
1.32e-06,35363599.3398,https://github.com/IrishCoinProject/IrishCoin,https://coinmarketcap.com/currencies/irishcoin/,IRL,435106.653557,IrishCoin,0.0123038
2.0883e-06,18723041.3655,https://github.com/xcxt-community/,https://coinmarketcap.com/currencies/coinonatx/,XCXT,364445.872483,CoinonatX,0.0194651
0.0022141,21781.8,,https://coinmarketcap.com/currencies/bitsilver/,BITSILVER,449961.88986,bitSilver,20.6577
2.11e-06,23079736.7257,https://github.com/bitstar/bitstar,https://coinmarketcap.com/currencies/bitstar/,BITS,453918.414079,Bitstar,0.0196674
0.00020559,196707.420875,,https://coinmarketcap.com/currencies/prototanium/,PR,376952.397697,Prototanium,1.91631
2.3e-07,232432480.0,https://github.com/AricoinCurrency/Aricoin,https://coinmarketcap.com/currencies/aricoin/,ARI,498298.047923,Aricoin,0.00214384
9.24388e-06,5535836.70423,https://github.com/kushcoin-project/kushcoin,https://coinmarketcap.com/currencies/kushcoin/,KUSH,476980.976444,KushCoin,0.0861624
2.8e-07,185675187.13,https://github.com/noise23/Truckcoin,https://coinmarketcap.com/currencies/truckcoin/,TRK,484591.81414,Truckcoin,0.00260989
5.81626e-06,9285500.0,,https://coinmarketcap.com/currencies/ebitcoin-cash/,EBCH,503399.45425,eBitcoinCash,0.0542135
4.55e-06,11889846.6727,,https://coinmarketcap.com/currencies/paycoin2/,XPY,504256.720283,PayCoin,0.0424107
6.52191e-06,8504600.0,,https://coinmarketcap.com/currencies/ethbet/,EBET,517002.28814,EthBet,0.0607909
3.288e-05,1727266.67201,https://github.com/AquariusNetwork/ARCO,https://coinmarketcap.com/currencies/aquariuscoin/,ARCO,529364.053303,AquariusCoin,0.306475
9.4e-06,6433865.57779,,https://coinmarketcap.com/currencies/tagcoin/,TAG,563720.504035,TagCoin,0.0876177
0.00096,60787.512693,https://github.com/bitgem/bitgem,https://coinmarketcap.com/currencies/bitgem/,BTG,543938.213204,Bitgem,8.94819
5.3e-07,90421856.2403,,https://coinmarketcap.com/currencies/tattoocoin/,TSE,447910.090198,Tattoocoin (Standard Edition),0.00495356
8.61e-06,5838911.96847,https://github.com/ghostlander/Halcyon,https://coinmarketcap.com/currencies/halcyon/,HAL,468596.041117,Halcyon,0.080254
1.34e-06,46477929.0415,https://github.com/presstab/ultracoin-2,https://coinmarketcap.com/currencies/ultracoin/,UTC,580518.629314,UltraCoin,0.0124902
9.8e-07,65290634.7332,https://github.com/BCCproject/,https://coinmarketcap.com/currencies/btctalkcoin/,TALK,595968.996407,BTCtalkcoin,0.00912794
